Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Quarter,Day_of_Year,Week_of_Year,Is_Quarter_End,Is_Year_End,Quarter_Sin,Quarter_Cos,Month_Sin,Month_Cos,Production_Units_Lag_1,Production_Units_Lag_2,Production_Units_Lag_3,Production_Units_Lag_4,Estimated_Deliveries_Lag_1,Estimated_Deliveries_Lag_2,Estimated_Deliveries_Lag_3,Estimated_Deliveries_Lag_4,Production_Units_RollingMean_3,Production_Units_RollingStd_3,Production_Units_RollingMin_3,Production_Units_RollingMax_3,Production_Units_RollingMean_6,Production_Units_RollingStd_6,Production_Units_RollingMin_6,Production_Units_RollingMax_6,Production_Units_RollingMean_12,Production_Units_RollingStd_12,Production_Units_RollingMin_12,Production_Units_RollingMax_12,Estimated_Deliveries_RollingMean_3,Estimated_Deliveries_RollingStd_3,Estimated_Deliveries_RollingMin_3,Estimated_Deliveries_RollingMax_3,Estimated_Deliveries_RollingMean_6,Estimated_Deliveries_RollingStd_6,Estimated_Deliveries_RollingMin_6,Estimated_Deliveries_RollingMax_6,Estimated_Deliveries_RollingMean_12,Estimated_Deliveries_RollingStd_12,Estimated_Deliveries_RollingMin_12,Estimated_Deliveries_RollingMax_12,Production_Units_Diff_1,Production_Units_PctChange_1,Production_Units_Diff_4,Production_Units_PctChange_4,Estimated_Deliveries_Diff_1,Estimated_Deliveries_PctChange_1,Estimated_Deliveries_Diff_4,Estimated_Deliveries_PctChange_4,Production_to_Delivery_Ratio,Inventory_Change,Revenue_Millions,Revenue_per_Vehicle,Range_per_kWh,CO2_per_Vehicle,Production_Units_Momentum,Production_Units_Acceleration,Estimated_Deliveries_Momentum,Estimated_Deliveries_Acceleration,Year_Quarter,Battery_Range_Product
2023,11,North America,Model S,12717.0,12755.0,96953.2,60,344,656.2,Estimated (Region),7161,2023-11-01,4,305,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,6933.0,13898.0,5657.0,5621.0,6312.0,12541.0,5224.0,5209.0,11195.333333333334,3735.267906500592,6933.0,13898.0,9337.833333333334,3713.4886248198854,5621.0,13898.0,10932.75,4219.370808867984,5621.0,18489.0,10523.333333333334,3648.1831551243868,6312.0,12717.0,8676.5,3541.106987934703,5209.0,12717.0,10312.916666666666,4103.923963905174,5209.0,17854.0,5822.0,83.97519111495745,7134.0,126.91691869774063,6405.0,101.47338403041823,7508.0,144.1351507007103,1.0029092624626514,38.0,1232.9538443999998,96953.2,5.639344262295082,0.05159616291869791,1,1.3409031559329967,1,1.511424694303066,20234,20640
2016,10,Asia,Model S,16449.0,17908.0,99184.36,82,460,1134.98,Official (Quarter),9148,2016-10-01,4,275,39,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,12755.0,6933.0,13898.0,5657.0,12717.0,6312.0,12541.0,5224.0,12532.0,5490.897285508079,6933.0,17908.0,10462.0,5128.040717467054,5621.0,17908.0,11857.583333333334,4443.864359650246,5621.0,18489.0,11826.0,5126.899940509858,6312.0,16449.0,9742.0,4783.182789733213,5209.0,16449.0,11144.333333333334,4262.6063800819265,5209.0,17854.0,5153.0,40.399843198745586,12251.0,216.56354958458545,3732.0,29.346543996225517,11225.0,214.8736600306279,1.0886322188449848,1459.0,1631.4835376400001,99184.36,5.542168674698795,0.06899574468085107,1,-0.4357534791621187,1,-0.7212684003419272,20164,37720
2024,1,Middle East,Model X,15387.0,16070.0,88150.59,100,561,1294.82,Official (Quarter),8327,2024-01-01,1,1,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,17908.0,12755.0,6933.0,13898.0,16449.0,12717.0,6312.0,12541.0,15577.666666666666,2611.54098825451,12755.0,17908.0,12203.5,4925.473733561069,5657.0,17908.0,12514.833333333334,4434.220190402107,5621.0,18489.0,14851.0,1922.8697303769677,12717.0,16449.0,11438.333333333334,4657.184628793097,5224.0,16449.0,11775.916666666666,4284.753890425347,5209.0,17854.0,-1838.0,-10.263569354478442,2172.0,15.628147934954661,-1062.0,-6.456319533102317,2846.0,22.69356510645084,1.0443202495451,683.0,1356.3731283299999,88150.59,5.554455445544554,0.08414478814660774,0,-0.5066341255322403,0,-0.35802863529327833,20241,56100
2020,9,Middle East,Model S,9326.0,10117.0,100029.16,100,596,833.74,Official (Quarter),13947,2020-09-01,3,245,36,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,16070.0,17908.0,12755.0,6933.0,15387.0,16449.0,12717.0,6312.0,14698.333333333334,4072.594054571771,10117.0,17908.0,12946.833333333334,3987.0543220110117,6933.0,17908.0,12164.666666666666,4444.696355992127,5621.0,18489.0,13720.666666666666,3842.75712650869,9326.0,16449.0,12122.0,3781.175901753321,6312.0,16449.0,11388.333333333334,4277.902509266413,5209.0,17854.0,-5953.0,-37.044181705040444,3184.0,45.925284869464875,-6061.0,-39.39039448885423,3014.0,47.75031685678073,1.0847003323683928,791.0,932.8719461600001,100029.16,5.900990099009901,0.08938994317572639,0,-0.26780612350562005,0,-0.32934074955751913,20203,59600
2023,5,Middle East,Cybertruck,11531.0,12204.0,85790.7,60,357,617.49,Estimated (Region),13491,2023-05-01,2,121,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,10117.0,16070.0,17908.0,12755.0,9326.0,15387.0,16449.0,12717.0,12797.0,3020.478273386516,10117.0,16070.0,12664.5,3966.152329399366,6933.0,17908.0,11933.166666666666,4356.078883861522,5621.0,18489.0,12081.333333333334,3067.7484142825865,9326.0,15387.0,11953.666666666666,3781.2738417981186,6312.0,16449.0,11183.166666666666,4199.955558927938,5209.0,17854.0,2087.0,20.628644855194224,-551.0,-4.319874558996473,2205.0,23.643577096289945,-1186.0,-9.326098922701897,1.0582726326742975,673.0,989.2525616999999,85790.7,5.852459016393443,0.053545785639958376,1,0.5767282656023467,1,0.6303397158514418,20232,21420
2024,1,North America,Model 3,3819.0,4249.0,91284.57,82,482,276.11,Official (Quarter),8146,2024-01-01,1,1,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,12204.0,10117.0,16070.0,17908.0,11531.0,9326.0,15387.0,16449.0,8856.666666666666,4124.540742110968,4249.0,12204.0,12217.166666666666,4804.617088454259,4249.0,17908.0,11255.333333333334,4880.948367858132,4249.0,18489.0,8225.333333333334,3972.0695277566992,3819.0,11531.0,11538.166666666666,4578.1812291199985,3819.0,16449.0,10535.416666666666,4700.722757935177,3819.0,17854.0,-7955.0,-65.18354637823664,-13659.0,-76.27317400044673,-7712.0,-66.88058277686237,-12630.0,-76.78278314791173,1.112303664921466,430.0,348.61577283,91284.57,5.807228915662651,0.07228010471204188,0,-0.8581219123343087,0,-0.9052415987315232,20241,39524
2015,3,Middle East,Model 3,1899.0,2125.0,68958.26,60,343,97.7,Estimated (Region),3941,2015-03-01,1,60,9,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,4249.0,12204.0,10117.0,16070.0,3819.0,11531.0,9326.0,15387.0,6192.666666666667,5313.185516555325,2125.0,12204.0,10445.5,6295.259700758977,2125.0,17908.0,9891.666666666666,4961.50855602559,2125.0,17908.0,5749.666666666667,5097.986007565471,1899.0,11531.0,9735.166666666666,5946.725970369466,1899.0,16449.0,9205.833333333334,4698.909618843569,1899.0,16449.0,-2124.0,-49.98823252530007,-13945.0,-86.77660236465464,-1920.0,-50.27494108405342,-13488.0,-87.65841294599338,1.118421052631579,226.0,130.95173574,68958.26,5.622950819672131,0.05142105263157895,0,0.15195313852936576,0,0.1660564169280896,20151,20580
2023,3,Europe,Model S,17330.0,18767.0,67727.18,82,490,1273.75,Estimated (Region),3343,2023-03-01,1,60,9,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2125.0,4249.0,12204.0,10117.0,1899.0,3819.0,11531.0,9326.0,8380.333333333334,9057.592248127163,2125.0,18767.0,10588.666666666666,6505.181770455508,2125.0,18767.0,10525.333333333334,5585.037565322242,2125.0,18767.0,7682.666666666667,8409.80857887582,1899.0,17330.0,9882.0,6152.955777510514,1899.0,17330.0,9812.0,5254.844621870375,1899.0,17330.0,16642.0,783.1529411764706,8650.0,85.4996540476426,15431.0,812.5855713533438,8004.0,85.82457645292729,1.0828573077145,1437.0,1173.7120294,67727.18,5.903614457831325,0.07349547054411171,1,8.331411737017707,1,8.628605124373973,20231,40180
2019,8,Asia,Model Y,15165.0,16539.0,94101.31,60,342,777.96,Interpolated (Month),4731,2019-08-01,3,213,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,18767.0,2125.0,4249.0,12204.0,17330.0,1899.0,3819.0,11531.0,12477.0,9034.042505988113,2125.0,18767.0,10666.833333333334,6586.527777719203,2125.0,18767.0,11435.166666666666,5602.7366013620895,2125.0,18767.0,11464.666666666666,8354.5371106563,1899.0,17330.0,9845.0,6113.774186212639,1899.0,17330.0,10641.666666666666,5247.979270561424,1899.0,17330.0,-2228.0,-11.871902808120637,4335.0,35.521140609636184,-2165.0,-12.492787074437395,3634.0,31.515046396669845,1.090531451931953,1374.0,1427.0463661499998,94101.31,5.60655737704918,0.05129632071739417,0,-7.950248439845912,0,-8.250783584277812,20193,20520
2017,12,Europe,Model S,13031.0,13160.0,51340.88,60,354,691.95,Official (Quarter),9296,2017-12-01,4,335,48,0,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,16539.0,18767.0,2125.0,4249.0,15165.0,17330.0,1899.0,3819.0,16155.333333333334,2823.1210270431766,13160.0,18767.0,11174.0,6652.548323762857,2125.0,18767.0,12060.416666666666,5310.3143282814735,2125.0,18767.0,15175.333333333334,2149.518628282456,13031.0,17330.0,10462.5,6236.739075831218,1899.0,17330.0,11292.25,4993.021022569219,1899.0,17330.0,-3379.0,-20.43049761170567,8911.0,209.71993410214168,-2134.0,-14.071876030333009,9212.0,241.21497774286462,1.0098219766728054,129.0,669.02300728,51340.88,5.80327868852459,0.053096224677716394,0,-0.08558594803585029,0,-0.015790889558956134,20174,21240
2023,6,Europe,Model S,13583.0,14019.0,55191.14,100,594,1210.25,Estimated (Region),13172,2023-06-01,2,152,22,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,13160.0,16539.0,18767.0,2125.0,13031.0,15165.0,17330.0,1899.0,14572.666666666666,1756.2233153370069,13160.0,16539.0,11476.5,6749.312313117537,2125.0,18767.0,12070.5,5314.234204644935,2125.0,18767.0,13926.333333333334,1107.6539772570186,13031.0,15165.0,10804.5,6362.053371357398,1899.0,17330.0,11379.083333333334,5025.666187560398,1899.0,17330.0,859.0,6.527355623100295,11894.0,559.7176470588236,552.0,4.236052490215636,11684.0,615.2711953659822,1.0320229681978799,436.0,749.66125462,55191.14,5.881188118811881,0.08909378680800942,1,0.2695785323480596,1,0.18307928520548644,20232,59400
2022,7,Europe,Model S,11182.0,11651.0,57416.91,60,333,558.54,Estimated (Region),6494,2022-07-01,3,182,26,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,14019.0,13160.0,16539.0,18767.0,13583.0,13031.0,15165.0,17330.0,12943.333333333334,1198.7761815006568,11651.0,14019.0,12710.166666666666,5769.370448035615,2125.0,18767.0,12463.666666666666,5068.43216449235,2125.0,18767.0,12598.666666666666,1257.531046667752,11182.0,13583.0,12031.666666666666,5379.37325965272,1899.0,17330.0,11784.916666666666,4769.387486085003,1899.0,17330.0,-2368.0,-16.891361723375418,-7116.0,-37.91762135663666,-2401.0,-17.676507398954577,-6148.0,-35.476053087132144,1.0418492354466602,469.0,642.03588762,57416.91,5.459016393442623,0.04994545291961012,0,-0.23418717346475715,0,-0.21912559889170213,20223,19980
2019,4,Asia,Model X,11163.0,12314.0,69143.22,82,481,805.41,Estimated (Region),3619,2019-04-01,2,91,14,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,11651.0,14019.0,13160.0,16539.0,11182.0,13583.0,13031.0,15165.0,12661.333333333334,1221.6121861430875,11651.0,14019.0,14408.333333333334,2728.9833760334027,11651.0,18767.0,12426.916666666666,5067.726484302105,2125.0,18767.0,11976.0,1391.7352478111484,11163.0,13583.0,13575.666666666666,2386.139783555597,11163.0,17330.0,11655.416666666666,4762.87141158916,1899.0,17330.0,663.0,5.690498669642086,-4225.0,-25.54567990809602,-19.0,-0.16991593632623703,-4002.0,-26.389713155291794,1.1030096739519886,1151.0,771.84576486,69143.22,5.795180722891566,0.0721434969544966,1,0.22581860393017505,0,0.1750659146262834,20192,39442
2023,1,North America,Model S,9835.0,9882.0,92861.79,82,480,708.12,Interpolated (Month),8000,2023-01-01,1,1,52,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,12314.0,11651.0,14019.0,13160.0,11163.0,11182.0,13583.0,13031.0,11282.333333333334,1257.2161044678364,9882.0,12314.0,12927.5,2261.383006038561,9882.0,16539.0,11758.083333333334,4801.199082394717,2125.0,18767.0,10726.666666666666,772.2644193106992,9835.0,11182.0,12326.5,1949.5322259455118,9835.0,15165.0,11104.25,4534.959599399074,1899.0,17330.0,-2432.0,-19.749878187428937,-3278.0,-24.908814589665653,-1328.0,-11.896443608349006,-3196.0,-24.526129997697797,1.0046766978446522,47.0,913.29570465,92861.79,5.783132530120482,0.07199267995119968,0,-0.25440376857071023,0,-0.11726527672022768,20231,39360
2017,8,Asia,Model X,7581.0,8402.0,95971.06,100,585,665.23,Official (Quarter),3100,2017-08-01,3,213,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,9882.0,12314.0,11651.0,14019.0,9835.0,11163.0,11182.0,13583.0,10199.333333333334,1975.2117186097478,8402.0,12314.0,11571.333333333334,2096.251670641351,8402.0,14019.0,11119.083333333334,4683.990692839392,2125.0,18767.0,9526.333333333334,1810.8388479744112,7581.0,11163.0,11062.5,2185.401175985782,7581.0,13583.0,10453.75,4423.264777904952,1899.0,17330.0,-1480.0,-14.976725359239019,-5617.0,-40.06705185819245,-2254.0,-22.918149466192173,-6002.0,-44.1875874254583,1.1081508836718543,821.0,727.55660586,95971.06,5.792079207920792,0.08773806383539963,0,0.047731528281899194,0,-0.11021705857843167,20173,58500
2025,1,North America,Model X,6076.0,6746.0,50549.14,120,692,630.69,Official (Quarter),12525,2025-01-01,1,1,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,8402.0,9882.0,12314.0,11651.0,7581.0,9835.0,11163.0,11182.0,8343.333333333334,1568.8229133121617,6746.0,9882.0,10502.333333333334,2678.6104357794634,6746.0,14019.0,10838.166666666666,4847.775250440955,2125.0,18767.0,7830.666666666667,1891.8959626082228,6076.0,9835.0,9903.333333333334,2713.2297113710606,6076.0,13583.0,10182.916666666666,4594.766300483693,1899.0,17330.0,-1656.0,-19.709592954058554,-4905.0,-42.099390610248044,-1505.0,-19.8522622345337,-5106.0,-45.66267215167233,1.1100872140858977,670.0,307.13657464,50549.14,5.7190082644628095,0.10378311666940926,0,-0.04732867594819534,0,0.030658872316584707,20251,83040
2018,12,North America,Cybertruck,8427.0,9430.0,115869.46,82,476,601.69,Estimated (Region),11899,2018-12-01,4,335,48,0,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,6746.0,8402.0,9882.0,12314.0,6076.0,7581.0,9835.0,11163.0,8192.666666666666,1354.1895485245989,6746.0,9430.0,9737.5,2056.594442275865,6746.0,12314.0,10607.0,4842.861194113922,2125.0,18767.0,7361.333333333333,1190.7939928187807,6076.0,8427.0,9044.0,2050.217939634713,6076.0,11182.0,9924.25,4599.344461689376,1899.0,17330.0,2684.0,39.78654017195375,-2884.0,-23.42049699528992,2351.0,38.693219223173145,-2736.0,-24.509540446116638,1.118889416231609,1003.0,976.43193942,115869.46,5.734939759036145,0.07139178927384908,1,0.5949613312601231,1,0.5854548145770685,20184,39032
2024,5,North America,Cybertruck,14312.0,14795.0,83375.67,60,333,714.88,Estimated (Region),7740,2024-05-01,2,122,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,9430.0,6746.0,8402.0,9882.0,8427.0,6076.0,7581.0,9835.0,10323.666666666666,4098.241126792477,6746.0,14795.0,10261.5,2878.099077516266,6746.0,14795.0,11485.833333333334,4531.0379471803,2125.0,18767.0,9605.0,4242.485945763399,6076.0,14312.0,9565.666666666666,2917.7022237827296,6076.0,14312.0,10798.666666666666,4322.212003830978,1899.0,17330.0,5365.0,56.89289501590669,4913.0,49.71665654725763,5885.0,69.83505399311736,4477.0,45.521098118962875,1.0336756794522461,483.0,1193.27258904,83375.67,5.459016393442623,0.04994620275274226,1,0.1710635484395293,1,0.3114183476994421,20242,19980
2021,2,Middle East,Model 3,14163.0,14499.0,98168.24,100,556,1181.19,Interpolated (Month),8104,2021-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,14795.0,9430.0,6746.0,8402.0,14312.0,8427.0,6076.0,7581.0,12908.0,3015.6702405932842,9430.0,14795.0,10625.666666666666,3297.4298274059825,6746.0,14795.0,12517.0,3497.1114054056366,6746.0,18767.0,12300.666666666666,3355.520873625032,8427.0,14312.0,10065.666666666666,3453.952267572135,6076.0,14312.0,11820.666666666666,3372.04478923487,6076.0,17330.0,-296.0,-2.0006759040216315,6097.0,72.56605570102357,-149.0,-1.0410844046953582,6582.0,86.82231895528294,1.023651510872635,336.0,1390.35678312,98168.24,5.5049504950495045,0.08339381530641063,0,-0.5889357091992832,0,-0.7087613839781272,20211,55600
2025,9,North America,Model 3,11340.0,11791.0,81180.36,60,351,597.05,Estimated (Region),7510,2025-09-01,3,244,36,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,14499.0,14795.0,9430.0,6746.0,14163.0,14312.0,8427.0,6076.0,13695.0,1655.5409991902834,11791.0,14795.0,10943.833333333334,3303.416378034511,6746.0,14795.0,11935.666666666666,2891.0027305208105,6746.0,16539.0,13271.666666666666,1674.530481458399,11340.0,14312.0,10316.5,3488.327550560588,6076.0,14312.0,11321.5,2891.458031072651,6076.0,15165.0,-2708.0,-18.677150148286092,5045.0,74.78505781203677,-2823.0,-19.93221775047659,5264.0,86.63594470046083,1.0396790406489727,451.0,920.5852824,81180.36,5.754098360655738,0.05264526937659818,0,-0.1667647424426446,0,-0.1889113334578123,20253,21060
2025,11,Europe,Cybertruck,9171.0,10536.0,97489.87,100,586,806.13,Interpolated (Month),5555,2025-11-01,4,305,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,11791.0,14499.0,14795.0,9430.0,11340.0,14163.0,14312.0,8427.0,12275.333333333334,2025.4076955845912,10536.0,14499.0,11299.5,3082.5060421676358,6746.0,14795.0,11435.416666666666,2517.2541482674496,6746.0,14795.0,11558.0,2503.1298408192815,9171.0,14163.0,10581.5,3293.9339853737256,6076.0,14312.0,10822.0,2676.9042499940774,6076.0,14312.0,-1255.0,-10.643711305232806,1106.0,11.728525980911986,-2169.0,-19.126984126984127,744.0,8.82876468494127,1.1487134757959006,1365.0,894.07959777,97489.87,5.801980198019802,0.08789031836022677,0,0.08033438843053287,0,0.008052336234924629,20254,58600
2024,9,Asia,Model X,8409.0,8777.0,103557.81,100,588,741.67,Official (Quarter),6509,2024-09-01,3,245,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,10536.0,11791.0,14499.0,14795.0,9171.0,11340.0,14163.0,14312.0,10368.0,1514.0069352549008,8777.0,11791.0,11638.0,2547.562285794006,8777.0,14795.0,11070.166666666666,2561.859297581747,6746.0,14795.0,9640.0,1520.7435681271063,8409.0,11340.0,10970.333333333334,2748.202442809974,8409.0,14312.0,10436.833333333334,2662.6478220452695,6076.0,14312.0,-1759.0,-16.69514047076689,-6018.0,-40.67590402162893,-762.0,-8.308799476611062,-5903.0,-41.24510899944103,1.0436385255648037,368.0,870.8176242899999,103557.81,5.821782178217822,0.08818906064209274,0,-0.060514291655340835,0,0.10818184650373064,20243,58800
2016,9,Europe,Model X,14559.0,15638.0,107977.45,60,340,742.51,Official (Quarter),5085,2016-09-01,3,245,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,8777.0,10536.0,11791.0,14499.0,8409.0,9171.0,11340.0,14163.0,11650.333333333334,3563.6546316012837,8777.0,15638.0,12672.666666666666,2725.8720928661796,8777.0,15638.0,11205.083333333334,2765.78785284947,6746.0,15638.0,10713.0,3352.4540265304104,8409.0,14559.0,11992.333333333334,2753.40383283432,8409.0,14559.0,10518.166666666666,2779.815881193092,6076.0,14559.0,6861.0,78.17021761421898,1139.0,7.855714187185314,6150.0,73.13592579379235,396.0,2.7960177928405106,1.0740384615384615,1079.0,1572.04369455,107977.45,5.573770491803279,0.050996565934065936,1,0.9486535808498587,1,0.8144472527040342,20163,20400
2024,2,Asia,Cybertruck,17392.0,19926.0,55857.67,75,446,1163.52,Interpolated (Month),4513,2024-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,15638.0,8777.0,10536.0,11791.0,14559.0,8409.0,9171.0,11340.0,14780.333333333334,5623.766027612929,8777.0,19926.0,13527.833333333334,4021.705579311674,8777.0,19926.0,11894.666666666666,3745.2351627424437,6746.0,19926.0,13453.333333333334,4592.433595963396,8409.0,17392.0,12505.666666666666,3467.005720599078,8409.0,17392.0,11035.666666666666,3419.1489460319663,6076.0,17392.0,4288.0,27.420386238649442,8135.0,68.99329997455688,2833.0,19.458754035304615,6052.0,53.36860670194004,1.1456333007531765,2534.0,971.47659664,55857.67,5.868421052631579,0.06689587765192893,1,-0.5074983137556954,1,-0.5367717175848774,20241,33450
2015,3,North America,Cybertruck,5716.0,6522.0,116775.0,60,357,306.09,Interpolated (Month),7441,2015-03-01,1,60,9,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,19926.0,15638.0,8777.0,10536.0,17392.0,14559.0,8409.0,9171.0,14028.666666666666,6845.38306695347,6522.0,19926.0,12198.333333333334,4866.285921179175,6522.0,19926.0,11412.0,4047.3195619278226,6522.0,19926.0,12555.666666666666,6090.340904525237,5716.0,17392.0,11097.833333333334,4279.287203105993,5716.0,17392.0,10581.75,3746.592758154339,5716.0,17392.0,-13404.0,-67.26889491117134,-4014.0,-38.097949886104786,-11676.0,-67.13431462741491,-3455.0,-37.67309998909606,1.1408081161448311,806.0,667.4859,116775.0,5.852459016393443,0.053540318348784324,0,-0.9468928114982078,0,-0.8659306866271952,20151,21420
2015,4,Asia,Model Y,7633.0,8492.0,102818.0,82,455,520.95,Estimated (Region),13830,2015-04-01,2,91,14,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,6522.0,19926.0,15638.0,8777.0,5716.0,17392.0,14559.0,8409.0,11646.666666666666,7237.454340673472,6522.0,19926.0,11648.5,5102.171684684864,6522.0,19926.0,11296.166666666666,4114.4230089977,6522.0,19926.0,10247.0,6261.548610367881,5716.0,17392.0,10480.0,4499.280209100122,5716.0,17392.0,10398.25,3839.270222439296,5716.0,17392.0,1970.0,30.205458448328738,-285.0,-3.2471231628118935,1917.0,33.5374387683695,-776.0,-9.228207872517535,1.1123919308357348,859.0,784.809794,102818.0,5.481927710843373,0.06824076499869007,1,0.9747435335950008,1,1.006717533957844,20152,37310
2018,7,North America,Model S,7131.0,8189.0,97902.0,82,489,523.06,Official (Quarter),4710,2018-07-01,3,182,26,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,8492.0,6522.0,19926.0,15638.0,7633.0,5716.0,17392.0,14559.0,7734.333333333333,1060.7857150872899,6522.0,8492.0,11257.333333333334,5290.996037294552,6522.0,19926.0,11278.416666666666,4128.479215012214,6522.0,19926.0,6826.666666666667,994.0756175127127,5716.0,7633.0,10140.0,4690.977126356515,5716.0,17392.0,10360.75,3871.352878986409,5716.0,17392.0,-303.0,-3.568064060292042,-7449.0,-47.63396853817624,-502.0,-6.576706406393296,-7428.0,-51.0199876365135,1.1482052720134606,1058.0,698.139162,97902.0,5.891566265060241,0.07333987661245092,0,-0.3377352250862078,0,-0.40114145174762794,20183,40098
2025,3,Asia,Model X,11956.0,13742.0,58158.12,120,710,1273.31,Estimated (Region),8997,2025-03-01,1,60,9,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,8189.0,8492.0,6522.0,19926.0,7131.0,7633.0,5716.0,17392.0,10141.0,3122.235256991365,8189.0,13742.0,12084.833333333334,5213.178931004253,6522.0,19926.0,11861.416666666666,3918.899670671332,6522.0,19926.0,8906.666666666666,2652.701704552037,7131.0,11956.0,10731.166666666666,4652.546804349926,5716.0,17392.0,10850.75,3645.241533960278,5716.0,17392.0,5553.0,67.81047746977653,-6184.0,-31.034828866807185,4825.0,67.66231945028747,-5436.0,-31.2557497700092,1.1492849376934013,1786.0,695.33848272,58158.12,5.867768595041323,0.10649075855147612,1,0.7137854153006857,1,0.7423902585668076,20251,85200
